facility_id,state,condition_name,measure_name,risk_tier,penalty_flag,hospital_rank_in_state,excess_readmission_ratio,predicted_readmission_rate,expected_readmission_rate,deviation_from_national,state_avg_ratio,estimated_penalty_cost,readmission_rate,penalty_cost,risk_score,improvement_rate
50704,CA,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,82,1.0359,20.7715,20.0518,0.0359,1.0262,3588.09,103.44,3588.09,53.0,3.59
50708,CA,Hip/Knee Replacement,READM-30-HIP-KNEE-HRRP,LOW,f,116,0.8249,3.946,4.7839,-0.1751,0.9788,0,82.16,0.00,35.4,-17.51
50709,CA,AMI (Heart Attack),READM-30-AMI-HRRP,LOW,f,96,0.984,18.1419,18.4368,-0.016,1.0154,0,98.23,0.00,48.7,-1.60
50709,CA,COPD,READM-30-COPD-HRRP,MEDIUM,t,50,1.0257,20.0966,19.5937,0.0257,1.0023,2568.63,102.45,2568.63,52.1,2.57
50709,CA,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,27,1.0894,22.739,20.8722,0.0894,1.0171,8935.25,108.78,8935.25,57.5,8.94
50709,CA,Hip/Knee Replacement,READM-30-HIP-KNEE-HRRP,HIGH,t,4,1.3751,7.6669,5.5753,0.3751,0.9788,37490.06,136.96,37490.06,81.3,37.52
50709,CA,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,8,1.1672,20.1311,17.2475,0.1672,1.0262,16711.11,116.55,16711.11,63.9,16.72
50714,CA,Hip/Knee Replacement,READM-30-HIP-KNEE-HRRP,LOW,f,61,0.9943,4.093,4.1166,-0.0057,0.9788,0,99.04,0.00,49.5,-0.57
50723,CA,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,104,1.0171,22.0016,21.6312,0.0171,1.0171,1709.09,101.56,1709.09,51.4,1.71
50726,CA,Hip/Knee Replacement,READM-30-HIP-KNEE-HRRP,LOW,f,126,0.7683,2.6576,3.4589,-0.2317,0.9788,0,76.53,0.00,30.7,-23.17
50735,CA,COPD,READM-30-COPD-HRRP,LOW,f,134,0.9736,14.705,15.1033,-0.0264,1.0023,0,97.25,0.00,47.8,-2.64
50735,CA,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,126,1.006,21.5536,21.4258,0.006,1.0171,599.68,100.46,599.68,50.5,0.60
50735,CA,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,25,1.1203,18.4877,16.5028,0.1203,1.0262,12023.6,111.86,12023.60,60.0,12.03
50736,CA,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,95,1.0205,19.8328,19.4352,0.0205,1.0171,2048.91,101.90,2048.91,51.7,2.05
50736,CA,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,70,1.0538,15.5596,14.7649,0.0538,1.0262,5377.14,105.22,5377.14,54.5,5.38
50737,CA,AMI (Heart Attack),READM-30-AMI-HRRP,MEDIUM,t,42,1.0436,15.9737,15.3064,0.0436,1.0154,4357.68,104.18,4357.68,53.6,4.36
50737,CA,CABG,READM-30-CABG-HRRP,MEDIUM,t,6,1.1421,13.2081,11.5651,0.1421,1.0052,14202.45,114.01,14202.45,61.8,14.21
50737,CA,COPD,READM-30-COPD-HRRP,LOW,f,146,0.9674,13.4973,13.9522,-0.0326,1.0023,0,96.63,0.00,47.3,-3.26
50737,CA,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,132,1.0031,17.9681,17.9128,0.0031,1.0171,309.84,100.17,309.84,50.3,0.31
50737,CA,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,58,1.0647,16.2306,15.2446,0.0647,1.0262,6466.56,106.31,6466.56,55.4,6.47
50738,CA,COPD,READM-30-COPD-HRRP,LOW,f,135,0.9734,20.1819,20.7342,-0.0266,1.0023,0,97.23,0.00,47.8,-2.66
50738,CA,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,105,1.0163,19.4838,19.1705,0.0163,1.0171,1629.13,101.48,1629.13,51.4,1.63
50738,CA,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,115,1.0141,19.8697,19.5931,0.0141,1.0262,1409.25,101.26,1409.25,51.2,1.41
50739,CA,AMI (Heart Attack),READM-30-AMI-HRRP,HIGH,t,2,1.2168,25.0521,20.5883,0.2168,1.0154,21668.47,121.47,21668.47,68.1,21.68
50739,CA,COPD,READM-30-COPD-HRRP,MEDIUM,t,12,1.064,24.2288,22.7718,0.064,1.0023,6396.6,106.28,6396.60,55.3,6.40
50739,CA,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,20,1.1019,25.1243,22.801,0.1019,1.0171,10184.58,110.03,10184.58,58.5,10.19
50739,CA,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,5,1.1935,25.92,21.7168,0.1935,1.0262,19339.71,119.17,19339.71,66.1,19.35
50740,CA,COPD,READM-30-COPD-HRRP,MEDIUM,t,89,1.0039,22.9572,22.8683,0.0039,1.0023,389.79,100.28,389.79,50.3,0.39
50740,CA,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,121,1.0072,21.6426,21.4886,0.0072,1.0171,719.62,100.58,719.62,50.6,0.72
50740,CA,Hip/Knee Replacement,READM-30-HIP-KNEE-HRRP,LOW,f,75,0.9572,5.3469,5.5861,-0.0428,0.9788,0,95.34,0.00,46.4,-4.28
50740,CA,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,72,1.0469,18.4256,17.5999,0.0469,1.0262,4687.51,104.53,4687.51,53.9,4.69
50744,CA,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,126,1.007,15.371,15.2638,0.007,1.0262,699.63,100.55,699.63,50.6,0.70
50745,CA,Hip/Knee Replacement,READM-30-HIP-KNEE-HRRP,LOW,f,97,0.8933,3.9509,4.4228,-0.1067,0.9788,0,88.98,0.00,41.1,-10.67
50745,CA,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,59,1.0631,16.9944,15.9863,0.0631,1.0262,6306.65,106.15,6306.65,55.3,6.31
50746,CA,AMI (Heart Attack),READM-30-AMI-HRRP,MEDIUM,t,30,1.0596,14.9323,14.092,0.0596,1.0154,5956.83,105.77,5956.83,55.0,5.96
50746,CA,Heart Failure,READM-30-HF-HRRP,LOW,f,173,0.9784,18.4691,18.8763,-0.0216,1.0171,0,97.70,0.00,48.2,-2.16
50746,CA,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,108,1.0211,17.3864,17.0268,0.0211,1.0262,2108.88,101.96,2108.88,51.8,2.11
50747,CA,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,83,1.0354,18.8838,18.2388,0.0354,1.0262,3538.12,103.39,3538.12,53.0,3.54
50755,CA,AMI (Heart Attack),READM-30-AMI-HRRP,MEDIUM,t,48,1.0361,16.5619,15.9849,0.0361,1.0154,3608.08,103.43,3608.08,53.0,3.61
50755,CA,COPD,READM-30-COPD-HRRP,MEDIUM,t,14,1.0615,21.6969,20.4391,0.0615,1.0023,6146.73,106.03,6146.73,55.1,6.15
50755,CA,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,8,1.136,25.2871,22.2596,0.136,1.0171,13592.77,113.44,13592.77,61.3,13.60
50755,CA,Hip/Knee Replacement,READM-30-HIP-KNEE-HRRP,LOW,f,100,0.8889,4.025,4.5279,-0.1111,0.9788,0,88.54,0.00,40.7,-11.11
50755,CA,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,29,1.1092,23.1907,20.9082,0.1092,1.0262,10914.19,110.76,10914.19,59.1,10.92
50758,CA,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,115,1.0114,20.6373,20.4039,0.0114,1.0171,1139.39,100.99,1139.39,51.0,1.14
50758,CA,Pneumonia,READM-30-PN-HRRP,HIGH,t,4,1.2016,23.1974,19.3047,0.2016,1.0262,20149.28,119.98,20149.28,66.8,20.16
50760,CA,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,18,1.1363,18.6926,16.4505,0.1363,1.0262,13622.75,113.46,13622.75,61.4,13.63
50761,CA,AMI (Heart Attack),READM-30-AMI-HRRP,MEDIUM,t,19,1.0733,14.6903,13.6872,0.0733,1.0154,7326.1,107.14,7326.10,56.1,7.33
50761,CA,CABG,READM-30-CABG-HRRP,MEDIUM,t,16,1.0873,12.0815,11.1116,0.0873,1.0052,8725.36,108.54,8725.36,57.3,8.73
50761,CA,COPD,READM-30-COPD-HRRP,LOW,f,167,0.946,18.2549,19.2966,-0.054,1.0023,0,94.49,0.00,45.5,-5.40
50761,CA,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,67,1.0464,21.4547,20.5026,0.0464,1.0171,4637.53,104.49,4637.53,53.9,4.64
50761,CA,Hip/Knee Replacement,READM-30-HIP-KNEE-HRRP,LOW,f,66,0.9738,7.1983,7.392,-0.0262,0.9788,0,96.99,0.00,47.8,-2.62
50761,CA,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,46,1.0778,17.4382,16.1792,0.0778,1.0262,7775.86,107.62,7775.86,56.5,7.78
50763,CA,COPD,READM-30-COPD-HRRP,MEDIUM,t,71,1.0124,19.647,19.4055,0.0124,1.0023,1239.34,101.13,1239.34,51.0,1.24
50763,CA,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,128,1.0054,20.0144,19.9059,0.0054,1.0171,539.71,100.40,539.71,50.5,0.55
50763,CA,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,63,1.0612,19.6717,18.5376,0.0612,1.0262,6116.75,105.96,6116.75,55.1,6.12
50764,CA,AMI (Heart Attack),READM-30-AMI-HRRP,MEDIUM,t,68,1.0109,13.689,13.541,0.0109,1.0154,1089.42,100.91,1089.42,50.9,1.09
50764,CA,CABG,READM-30-CABG-HRRP,LOW,f,61,0.9483,11.064,11.6669,-0.0517,1.0052,0,94.66,0.00,45.7,-5.17
50764,CA,COPD,READM-30-COPD-HRRP,MEDIUM,t,65,1.0174,17.6586,17.356,0.0174,1.0023,1739.07,101.62,1739.07,51.5,1.74
50764,CA,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,94,1.0207,18.1537,17.7853,0.0207,1.0171,2068.9,101.92,2068.90,51.7,2.07
50764,CA,Hip/Knee Replacement,READM-30-HIP-KNEE-HRRP,HIGH,t,3,1.3938,6.1117,4.3849,0.3938,0.9788,39359.06,138.83,39359.06,82.8,39.38
50764,CA,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,19,1.1339,18.1875,16.0398,0.1339,1.0262,13382.88,113.22,13382.88,61.2,13.39
50766,CA,Hip/Knee Replacement,READM-30-HIP-KNEE-HRRP,MEDIUM,t,10,1.2,5.6604,4.7172,0.2,0.9788,19989.37,119.52,19989.37,66.7,19.99
50769,CA,Hip/Knee Replacement,READM-30-HIP-KNEE-HRRP,LOW,f,117,0.8244,4.5085,5.4689,-0.1756,0.9788,0,82.11,0.00,35.4,-17.56
50770,CA,AMI (Heart Attack),READM-30-AMI-HRRP,LOW,f,102,0.9795,13.7149,14.0017,-0.0205,1.0154,0,97.78,0.00,48.3,-2.05
50770,CA,CABG,READM-30-CABG-HRRP,LOW,f,64,0.9395,10.2262,10.8847,-0.0605,1.0052,0,93.78,0.00,45.0,-6.05
50770,CA,COPD,READM-30-COPD-HRRP,MEDIUM,t,68,1.0141,17.73,17.4836,0.0141,1.0023,1409.25,101.30,1409.25,51.2,1.41
50770,CA,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,9,1.1321,22.4741,19.8512,0.1321,1.0171,13202.98,113.05,13202.98,61.0,13.21
50770,CA,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,117,1.013,15.2001,15.0043,0.013,1.0262,1299.31,101.15,1299.31,51.1,1.30
50771,CA,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,80,1.0326,23.9527,23.1956,0.0326,1.0171,3258.27,103.11,3258.27,52.7,3.26
50771,CA,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,131,1.0039,21.0425,20.9617,0.0039,1.0262,389.79,100.24,389.79,50.3,0.39
50775,CA,AMI (Heart Attack),READM-30-AMI-HRRP,MEDIUM,t,78,1.0013,13.6245,13.6067,0.0013,1.0154,129.93,99.95,129.93,50.1,0.13
50775,CA,CABG,READM-30-CABG-HRRP,LOW,f,67,0.9356,9.8368,10.5139,-0.0644,1.0052,0,93.39,0.00,44.6,-6.44
50775,CA,COPD,READM-30-COPD-HRRP,LOW,f,96,0.9989,15.7346,15.7521,-0.0011,1.0023,0,99.78,0.00,49.9,-0.11
50775,CA,Heart Failure,READM-30-HF-HRRP,LOW,f,183,0.9716,18.43,18.9682,-0.0284,1.0171,0,97.02,0.00,47.6,-2.84
50775,CA,Hip/Knee Replacement,READM-30-HIP-KNEE-HRRP,MEDIUM,t,22,1.1135,5.3824,4.8337,0.1135,0.9788,11343.97,110.91,11343.97,59.5,11.35
50775,CA,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,80,1.0392,15.5177,14.9319,0.0392,1.0262,3917.92,103.77,3917.92,53.3,3.92
50776,CA,COPD,READM-30-COPD-HRRP,MEDIUM,t,72,1.0123,21.563,21.3016,0.0123,1.0023,1229.35,101.12,1229.35,51.0,1.23
50776,CA,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,81,1.0318,22.8001,22.098,0.0318,1.0171,3178.31,103.03,3178.31,52.7,3.18
50776,CA,Pneumonia,READM-30-PN-HRRP,LOW,f,139,0.9998,20.231,20.2358,-0.0002,1.0262,0,99.83,0.00,50.0,-0.02
50777,CA,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,78,1.0335,18.6649,18.0597,0.0335,1.0171,3348.22,103.20,3348.22,52.8,3.35
50779,CA,COPD,READM-30-COPD-HRRP,MEDIUM,t,75,1.0106,17.4561,17.2733,0.0106,1.0023,1059.44,100.95,1059.44,50.9,1.06
50779,CA,Heart Failure,READM-30-HF-HRRP,LOW,f,166,0.9817,20.7911,21.1792,-0.0183,1.0171,0,98.03,0.00,48.5,-1.83
50779,CA,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,67,1.0561,18.1545,17.1906,0.0561,1.0262,5607.02,105.45,5607.02,54.7,5.61
50780,CA,Heart Failure,READM-30-HF-HRRP,LOW,f,174,0.9771,21.6858,22.1938,-0.0229,1.0171,0,97.57,0.00,48.1,-2.29
50780,CA,Pneumonia,READM-30-PN-HRRP,LOW,f,186,0.975,19.4383,19.9375,-0.025,1.0262,0,97.36,0.00,47.9,-2.50
50782,CA,Hip/Knee Replacement,READM-30-HIP-KNEE-HRRP,LOW,f,81,0.9433,5.2021,5.5145,-0.0567,0.9788,0,93.96,0.00,45.3,-5.67
50782,CA,Pneumonia,READM-30-PN-HRRP,LOW,f,168,0.9846,14.3607,14.5858,-0.0154,1.0262,0,98.31,0.00,48.7,-1.54
50783,CA,COPD,READM-30-COPD-HRRP,MEDIUM,t,66,1.017,17.0869,16.8018,0.017,1.0023,1699.1,101.58,1699.10,51.4,1.70
50783,CA,Heart Failure,READM-30-HF-HRRP,LOW,f,163,0.9872,16.8212,17.0401,-0.0128,1.0171,0,98.58,0.00,48.9,-1.28
50783,CA,Pneumonia,READM-30-PN-HRRP,LOW,f,210,0.9446,14.0278,14.8505,-0.0554,1.0262,0,94.32,0.00,45.4,-5.54
50784,CA,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,65,1.0478,19.9981,19.0859,0.0478,1.0171,4777.46,104.63,4777.46,54.0,4.78
50784,CA,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,116,1.0137,14.3879,14.194,0.0137,1.0262,1369.27,101.22,1369.27,51.1,1.37
50785,CA,Hip/Knee Replacement,READM-30-HIP-KNEE-HRRP,LOW,f,127,0.7671,3.0006,3.9113,-0.2329,0.9788,0,76.41,0.00,30.6,-23.28
60001,CO,AMI (Heart Attack),READM-30-AMI-HRRP,LOW,f,24,0.92,10.4075,11.3124,-0.08,0.9492,0,91.84,0.00,43.3,-8.00
60001,CO,CABG,READM-30-CABG-HRRP,LOW,f,10,0.9365,7.7264,8.2507,-0.0635,0.9743,0,93.48,0.00,44.7,-6.35
60001,CO,COPD,READM-30-COPD-HRRP,LOW,f,13,0.982,14.6882,14.9575,-0.018,0.9803,0,98.09,0.00,48.5,-1.80
60001,CO,Heart Failure,READM-30-HF-HRRP,LOW,f,31,0.9107,16.2454,17.8389,-0.0893,0.9528,0,90.94,0.00,42.6,-8.93
60001,CO,Hip/Knee Replacement,READM-30-HIP-KNEE-HRRP,LOW,f,16,0.8877,5.5754,6.2808,-0.1123,0.9743,0,88.42,0.00,40.6,-11.23
60001,CO,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,12,1.0062,14.8582,14.7672,0.0062,0.9797,619.67,100.47,619.67,50.5,0.62
60003,CO,AMI (Heart Attack),READM-30-AMI-HRRP,MEDIUM,t,7,1.0066,10.2819,10.214,0.0066,0.9492,659.65,100.48,659.65,50.6,0.66
60003,CO,Heart Failure,READM-30-HF-HRRP,LOW,f,20,0.9672,18.1992,18.8161,-0.0328,0.9528,0,96.58,0.00,47.3,-3.28
60003,CO,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,4,1.0443,14.6272,14.0064,0.0443,0.9797,4427.64,104.28,4427.64,53.7,4.43
60004,CO,Heart Failure,READM-30-HF-HRRP,LOW,f,18,0.9716,17.9461,18.4702,-0.0284,0.9528,0,97.02,0.00,47.6,-2.84
60004,CO,Pneumonia,READM-30-PN-HRRP,LOW,f,21,0.9838,13.4721,13.6935,-0.0162,0.9797,0,98.23,0.00,48.7,-1.62
60006,CO,AMI (Heart Attack),READM-30-AMI-HRRP,LOW,f,19,0.933,9.4106,10.0868,-0.067,0.9492,0,93.14,0.00,44.4,-6.70
60006,CO,COPD,READM-30-COPD-HRRP,MEDIUM,t,6,1.0114,14.4342,14.2717,0.0114,0.9803,1139.39,101.03,1139.39,51.0,1.14
60006,CO,Heart Failure,READM-30-HF-HRRP,LOW,f,28,0.9344,16.5699,17.7338,-0.0656,0.9528,0,93.31,0.00,44.5,-6.56
60006,CO,Pneumonia,READM-30-PN-HRRP,LOW,f,14,0.9942,13.5673,13.6472,-0.0058,0.9797,0,99.27,0.00,49.5,-0.59
60008,CO,Hip/Knee Replacement,READM-30-HIP-KNEE-HRRP,LOW,f,15,0.8878,3.3574,3.7819,-0.1122,0.9743,0,88.43,0.00,40.7,-11.22
60008,CO,Pneumonia,READM-30-PN-HRRP,LOW,f,19,0.9854,13.5616,13.7631,-0.0146,0.9797,0,98.39,0.00,48.8,-1.46
60009,CO,AMI (Heart Attack),READM-30-AMI-HRRP,LOW,f,13,0.9658,11.2652,11.6645,-0.0342,0.9492,0,96.41,0.00,47.2,-3.42
60009,CO,COPD,READM-30-COPD-HRRP,LOW,f,24,0.9532,16.2081,17.0043,-0.0468,0.9803,0,95.21,0.00,46.1,-4.68
60009,CO,Heart Failure,READM-30-HF-HRRP,LOW,f,38,0.8595,15.759,18.3361,-0.1405,0.9528,0,85.83,0.00,38.3,-14.05
60009,CO,Pneumonia,READM-30-PN-HRRP,LOW,f,38,0.9263,13.0638,14.1025,-0.0737,0.9797,0,92.49,0.00,43.9,-7.37
60010,CO,AMI (Heart Attack),READM-30-AMI-HRRP,LOW,f,29,0.8896,11.0861,12.4625,-0.1104,0.9492,0,88.80,0.00,40.8,-11.04
60010,CO,COPD,READM-30-COPD-HRRP,LOW,f,29,0.9385,15.4344,16.4459,-0.0615,0.9803,0,93.74,0.00,44.9,-6.15
60010,CO,Heart Failure,READM-30-HF-HRRP,LOW,f,35,0.8923,16.5295,18.5241,-0.1077,0.9528,0,89.10,0.00,41.0,-10.77
60010,CO,Hip/Knee Replacement,READM-30-HIP-KNEE-HRRP,LOW,f,24,0.7679,3.7343,4.863,-0.2321,0.9743,0,76.49,0.00,30.7,-23.21
60010,CO,Pneumonia,READM-30-PN-HRRP,LOW,f,33,0.941,13.4875,14.333,-0.059,0.9797,0,93.96,0.00,45.1,-5.90
60011,CO,COPD,READM-30-COPD-HRRP,LOW,f,27,0.9496,24.4681,25.766,-0.0504,0.9803,0,94.85,0.00,45.8,-5.04
60011,CO,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,5,1.0194,20.3421,19.9556,0.0194,0.9528,1938.97,101.79,1938.97,51.6,1.94
60011,CO,Pneumonia,READM-30-PN-HRRP,LOW,f,20,0.9841,16.5036,16.7697,-0.0159,0.9797,0,98.26,0.00,48.7,-1.59
60012,CO,Heart Failure,READM-30-HF-HRRP,LOW,f,26,0.9527,17.0889,17.9372,-0.0473,0.9528,0,95.13,0.00,46.1,-4.73
60012,CO,Hip/Knee Replacement,READM-30-HIP-KNEE-HRRP,LOW,f,13,0.9188,4.541,4.942,-0.0812,0.9743,0,91.52,0.00,43.2,-8.11
60013,CO,AMI (Heart Attack),READM-30-AMI-HRRP,LOW,f,26,0.9094,9.2924,10.2183,-0.0906,0.9492,0,90.78,0.00,42.5,-9.06
60013,CO,COPD,READM-30-COPD-HRRP,LOW,f,17,0.9738,15.8887,16.3169,-0.0262,0.9803,0,97.27,0.00,47.8,-2.62
60013,CO,Heart Failure,READM-30-HF-HRRP,LOW,f,33,0.9009,16.4573,18.2669,-0.0991,0.9528,0,89.96,0.00,41.7,-9.91
60013,CO,Pneumonia,READM-30-PN-HRRP,LOW,f,32,0.9456,13.3165,14.0825,-0.0544,0.9797,0,94.42,0.00,45.5,-5.44
60014,CO,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,3,1.0289,20.2452,19.6773,0.0289,0.9528,2888.46,102.74,2888.46,52.4,2.89
60014,CO,Hip/Knee Replacement,READM-30-HIP-KNEE-HRRP,MEDIUM,t,6,1.0806,5.1669,4.7816,0.0806,0.9743,8055.72,107.63,8055.72,56.7,8.06
60014,CO,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,10,1.009,17.6985,17.5414,0.009,0.9797,899.52,100.75,899.52,50.8,0.90
60015,CO,CABG,READM-30-CABG-HRRP,LOW,f,13,0.8798,8.0075,9.102,-0.1202,0.9743,0,87.82,0.00,40.0,-12.02
60015,CO,COPD,READM-30-COPD-HRRP,MEDIUM,t,4,1.0168,17.9916,17.6951,0.0168,0.9803,1679.11,101.56,1679.11,51.4,1.68
60015,CO,Heart Failure,READM-30-HF-HRRP,LOW,f,23,0.961,17.206,17.9042,-0.039,0.9528,0,95.96,0.00,46.8,-3.90
60015,CO,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,5,1.032,15.4392,14.9602,0.032,0.9797,3198.3,103.05,3198.30,52.7,3.20
60015,CO,AMI (Heart Attack),READM-30-AMI-HRRP,LOW,f,27,0.9018,9.8762,10.9512,-0.0982,0.9492,0,90.02,0.00,41.8,-9.82
60020,CO,AMI (Heart Attack),READM-30-AMI-HRRP,MEDIUM,t,4,1.018,12.0356,11.8226,0.018,0.9492,1799.04,101.62,1799.04,51.5,1.80
60020,CO,CABG,READM-30-CABG-HRRP,MEDIUM,t,1,1.0822,10.3143,9.5308,0.0822,0.9743,8215.63,108.03,8215.63,56.9,8.22
60020,CO,COPD,READM-30-COPD-HRRP,LOW,f,19,0.9728,16.4085,16.8676,-0.0272,0.9803,0,97.17,0.00,47.7,-2.72
60020,CO,Heart Failure,READM-30-HF-HRRP,LOW,f,37,0.8685,16.0282,18.4547,-0.1315,0.9528,0,86.73,0.00,39.0,-13.15
60020,CO,Hip/Knee Replacement,READM-30-HIP-KNEE-HRRP,LOW,f,8,0.9891,4.0034,4.0475,-0.0109,0.9743,0,98.52,0.00,49.1,-1.09
60020,CO,Pneumonia,READM-30-PN-HRRP,LOW,f,32,0.9456,14.0786,14.8889,-0.0544,0.9797,0,94.42,0.00,45.5,-5.44
60022,CO,AMI (Heart Attack),READM-30-AMI-HRRP,LOW,f,30,0.8876,10.2516,11.55,-0.1124,0.9492,0,88.60,0.00,40.6,-11.24
60022,CO,CABG,READM-30-CABG-HRRP,LOW,f,7,0.9731,8.8445,9.089,-0.0269,0.9743,0,97.14,0.00,47.8,-2.69
60022,CO,COPD,READM-30-COPD-HRRP,LOW,f,10,0.9888,18.1914,18.398,-0.0112,0.9803,0,98.77,0.00,49.1,-1.12
60022,CO,Heart Failure,READM-30-HF-HRRP,LOW,f,41,0.8389,15.4131,18.3732,-0.1611,0.9528,0,83.77,0.00,36.6,-16.11
60022,CO,Hip/Knee Replacement,READM-30-HIP-KNEE-HRRP,LOW,f,11,0.975,5.7334,5.8805,-0.025,0.9743,0,97.11,0.00,47.9,-2.50
60022,CO,Pneumonia,READM-30-PN-HRRP,LOW,f,39,0.9236,13.9549,15.1088,-0.0764,0.9797,0,92.22,0.00,43.6,-7.64
60023,CO,AMI (Heart Attack),READM-30-AMI-HRRP,LOW,f,32,0.8058,8.8417,10.9731,-0.1942,0.9492,0,80.44,0.00,33.8,-19.42
60023,CO,CABG,READM-30-CABG-HRRP,LOW,f,12,0.8889,10.3464,11.6391,-0.1111,0.9743,0,88.73,0.00,40.7,-11.11
60023,CO,COPD,READM-30-COPD-HRRP,LOW,f,14,0.9814,14.7925,15.0729,-0.0186,0.9803,0,98.03,0.00,48.5,-1.86
60023,CO,Heart Failure,READM-30-HF-HRRP,LOW,f,29,0.9264,17.3029,18.6778,-0.0736,0.9528,0,92.51,0.00,43.9,-7.36
60023,CO,Hip/Knee Replacement,READM-30-HIP-KNEE-HRRP,LOW,f,12,0.9228,7.0243,7.6122,-0.0772,0.9743,0,91.91,0.00,43.6,-7.72
60023,CO,Pneumonia,READM-30-PN-HRRP,LOW,f,35,0.9336,14.1266,15.132,-0.0664,0.9797,0,93.22,0.00,44.5,-6.64
60024,CO,AMI (Heart Attack),READM-30-AMI-HRRP,LOW,f,18,0.9383,13.2523,14.1232,-0.0617,0.9492,0,93.67,0.00,44.9,-6.17
60024,CO,CABG,READM-30-CABG-HRRP,MEDIUM,t,3,1.035,11.383,10.9984,0.035,0.9743,3498.14,103.32,3498.14,52.9,3.50
60024,CO,COPD,READM-30-COPD-HRRP,LOW,f,30,0.9369,18.1706,19.3938,-0.0631,0.9803,0,93.58,0.00,44.7,-6.31
60024,CO,Heart Failure,READM-30-HF-HRRP,LOW,f,27,0.9389,19.7377,21.0222,-0.0611,0.9528,0,93.76,0.00,44.9,-6.11
60024,CO,Hip/Knee Replacement,READM-30-HIP-KNEE-HRRP,LOW,f,20,0.874,5.4723,6.2609,-0.126,0.9743,0,87.05,0.00,39.5,-12.60
60024,CO,Pneumonia,READM-30-PN-HRRP,LOW,f,34,0.9366,16.219,17.3171,-0.0634,0.9797,0,93.52,0.00,44.7,-6.34
60027,CO,AMI (Heart Attack),READM-30-AMI-HRRP,MEDIUM,t,3,1.0312,10.9601,10.6283,0.0312,0.9492,3118.34,102.94,3118.34,52.6,3.12
60027,CO,CABG,READM-30-CABG-HRRP,MEDIUM,t,2,1.0501,9.0112,8.5809,0.0501,0.9743,5007.34,104.82,5007.34,54.2,5.01
60027,CO,COPD,READM-30-COPD-HRRP,LOW,f,15,0.9812,16.7712,17.0929,-0.0188,0.9803,0,98.01,0.00,48.4,-1.88
60027,CO,Heart Failure,READM-30-HF-HRRP,LOW,f,39,0.8588,15.3158,17.835,-0.1412,0.9528,0,85.76,0.00,38.2,-14.13
60027,CO,Hip/Knee Replacement,READM-30-HIP-KNEE-HRRP,MEDIUM,t,7,1.0129,5.0035,4.9398,0.0129,0.9743,1289.31,100.89,1289.31,51.1,1.29
60027,CO,Pneumonia,READM-30-PN-HRRP,LOW,f,31,0.9464,13.3588,14.1153,-0.0536,0.9797,0,94.50,0.00,45.5,-5.36
60028,CO,AMI (Heart Attack),READM-30-AMI-HRRP,LOW,f,12,0.966,14.5796,15.0923,-0.034,0.9492,0,96.43,0.00,47.2,-3.40
60028,CO,COPD,READM-30-COPD-HRRP,MEDIUM,t,8,1.0085,19.9207,19.7533,0.0085,0.9803,849.55,100.74,849.55,50.7,0.85
